          it       t  truncado con cos sigmap(n) a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
        3358   414001.00000000000        1.3143449379999197        0.0000000000000000        9.1191608235896351E-002   329805158.49214154        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        1.5396238981042019        0.0000000000000000        1.0680572736581733        761290753.20021665        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        1.8324309272358270        0.0000000000000000       0.91170227945413185        886802463.36253858        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        1.9883653728031190        0.0000000000000000       0.63223085620991126        793677635.07291460        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        2.3007120391364602        0.0000000000000000       0.31710668636953443        638590840.35768747        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        2.5306623382636495        0.0000000000000000       0.49928594253844372        743712287.52003646        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        2.9144477027964029        0.0000000000000000       0.30853109297612125        639722266.95603228        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        3.3406069683086597        0.0000000000000000       0.12854406814941591        481037778.60285670        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        3.5392994839817180        0.0000000000000000       0.12048075388091452        469700970.25803083        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        3.7206075622392407        0.0000000000000000        6.8302347093316548E-002   390879857.74310571        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3358   414001.00000000000        3.9449612452549396        0.0000000000000000        5.5095172090113262E-002   364186075.62269920        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000       0.73310098077494867        0.0000000000000000       0.14206064506242932        352638501.87407106        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000       0.84037420646101513        0.0000000000000000       0.11749813154892051        336373077.57955956        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        1.1677073379736977        0.0000000000000000       0.11412913544587125        352656145.06013352        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        1.3134129564513348        0.0000000000000000        9.2846770642588242E-002   331788362.09836721        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        1.5279810785655910        0.0000000000000000        1.0821630526358694        764627294.80341017        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        1.8237048283204629        0.0000000000000000       0.94261817794294755        896713168.16310394        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        1.9814455846577694        0.0000000000000000       0.65808645544613098        804350277.12519109        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        2.2976756136896275        0.0000000000000000       0.33619397227745584        651150421.43178701        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        2.5255544055920773        0.0000000000000000       0.52266928163014703        755142786.86010695        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        2.9115327235702009        0.0000000000000000       0.32340366997589032        649837760.10704064        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        3.3393897437492259        0.0000000000000000       0.13536555332372158        489398141.97231114        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        3.5379192085570783        0.0000000000000000       0.12726564407142685        478354767.49445027        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        3.7199557189370007        0.0000000000000000        7.1992053863495928E-002   397793132.45703799        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3473   425501.00000000000        3.9443583508807087        0.0000000000000000        5.8344791976675456E-002   371207519.67832124        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000       0.73140505567713487        0.0000000000000000       0.14206067490893681        352638526.57015997        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000       0.83919493112587717        0.0000000000000000       0.11751303250972447        336387296.43427527        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        1.1663697579729109        0.0000000000000000       0.11489640542542173        353444632.62295753        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        1.3124287401873469        0.0000000000000000        9.4455248233956610E-002   333693186.73671889        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        1.5163211320167054        0.0000000000000000        1.0954798352127164        767750728.81471932        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        1.8142598000533992        0.0000000000000000       0.97354376239304274        906412580.51231420        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        1.9738741206533794        0.0000000000000000       0.68452174687232825        814977071.11802971        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        2.2943471512934983        0.0000000000000000       0.35631072184963269        663883044.23530936        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        2.5199680567940574        0.0000000000000000       0.54719512434596540        766771191.17047441        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        2.9083714469575996        0.0000000000000000       0.33913026470811947        660202224.56711149        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        3.3380662045391372        0.0000000000000000       0.14263425685059647        498003037.30621135        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        3.5364123548377000        0.0000000000000000       0.13451701561729332        487269952.50183463        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        3.7192453169804014        0.0000000000000000        7.5933663100120355E-002   404922186.28591585        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3592   437401.00000000000        3.9436989731658150        0.0000000000000000        6.1829348068033162E-002   378452658.87333935        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000       0.72964780844777866        0.0000000000000000       0.14206069334273752        352638541.82295704        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000       0.83798546941339380        0.0000000000000000       0.11752421671896625        336397967.88782167        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        1.1649748224822525        0.0000000000000000       0.11560435225936166        354169051.88863033        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        1.3113911465977059        0.0000000000000000        9.6010907661407505E-002   335515012.40840793        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        1.5046768277827429        0.0000000000000000        1.1079473572978635        770652129.56039739        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        1.8039659079724923        0.0000000000000000        1.0043213999706995        915863835.34148192        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        1.9656141401124565        0.0000000000000000       0.71144835275670049        825523799.43733692        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        2.2907013822263771        0.0000000000000000       0.37745909620211499        676762007.59751034        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        2.5138582228137398        0.0000000000000000       0.57286880685611830        778577394.40690184        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        2.9049443180875940        0.0000000000000000       0.35573717677440897        670804692.56702793        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        3.3366280079908592        0.0000000000000000       0.15037163656469410        506847330.23480827        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        3.5347683476285985        0.0000000000000000       0.14225958514254067        496442109.91116089        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        3.7184714619838153        0.0000000000000000        8.0140771436938082E-002   412264254.78899854        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3715   449701.00000000000        3.9429782439856460        0.0000000000000000        6.5562748688909919E-002   385919176.55448264        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000       0.72781948821132025        0.0000000000000000       0.14206070455087128        352638551.09697402        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000       0.83673580561135252        0.0000000000000000       0.11753255861065498        336405926.89420480        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        1.1635114346051043        0.0000000000000000       0.11625852011292664        354835819.03804451        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        1.3102904255752359        0.0000000000000000        9.7519724611186909E-002   337263288.78610200        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        1.4928713041039050        0.0000000000000000        1.1196068874577370        773345884.36179388        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        1.7925832309168821        0.0000000000000000        1.0350265359905779        925102416.93084800        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        1.9565710660923021        0.0000000000000000       0.73898263348748217        836036931.16482568        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        2.2866781488254904        0.0000000000000000       0.39981090734495239        689861204.49979901        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        2.5071220425910266        0.0000000000000000       0.59990323750760421        790634080.00056362        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        2.9012000529518982        0.0000000000000000       0.37338916259040927        681718597.89910507        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        3.3350536278732017        0.0000000000000000       0.15866542936582329        515996931.10763443        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        3.5329613524263568        0.0000000000000000       0.15058501205333089        505940653.87970936        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        3.7176220650372751        0.0000000000000000        8.4663422346272207E-002   419875798.62030977        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3843   462501.00000000000        3.8891809166728186        0.0000000000000000       0.10409922393121722        449708962.82947308        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000       0.72595428800641992        0.0000000000000000       0.14206071111176957        352638556.52569866        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000       0.83546491292359648        0.0000000000000000       0.11753860411444123        336411694.68009102        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        1.1620030831100796        0.0000000000000000       0.11685008862319796        355436633.04240340        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        1.3091427824887818        0.0000000000000000        9.8953531903148692E-002   338908029.35533518        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        1.4808873536208504        0.0000000000000000        1.1302482121561208        775788138.34990776        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        1.7801433455754923        0.0000000000000000        1.0650200390149414        933952192.23498929        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        1.9468869687532147        0.0000000000000000       0.76658913240843696        846318718.58355618        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        2.2823093918371113        0.0000000000000000       0.42300591553603212        702948184.79418743        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        2.4998128696213491        0.0000000000000000       0.62787111213411917        802731735.88942492        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        2.8971737592227256        0.0000000000000000       0.39183471898542654        692761639.57395291        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        3.3333581165141029        0.0000000000000000       0.16740855916771560        525303283.11191577        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        3.5310074486949774        0.0000000000000000       0.15938963966339018        515612352.18575126        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        3.7167046967652193        0.0000000000000000        8.9445660157160850E-002   427634862.68629497        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        3974   475601.00000000000        3.8879744854803886        0.0000000000000000       0.10952579553313616        457389246.02768505        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000       0.72403033603666200        0.0000000000000000       0.14206071492708355        352638559.68262732        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000       0.83415254049791121        0.0000000000000000       0.11754299590871531        336415884.60075831        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        1.1604276323129552        0.0000000000000000       0.11739010262230622        355983320.66933531        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        1.3079297878640570        0.0000000000000000       0.10033048662692019        340472674.45385367        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        1.4682390451935299        0.0000000000000000        1.1400230358322734        778018066.16637242        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        1.7663556586809777        0.0000000000000000        1.0946014522619087        942519172.29343724        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        1.9364461479889770        0.0000000000000000       0.79457563982933854        856493155.44844568        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        2.2774937233107400        0.0000000000000000       0.44737964528163826        716194552.72516096        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        2.4917653010299636        0.0000000000000000       0.65718844017020484        815033437.67619598        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        2.8927781634036780        0.0000000000000000       0.41137834943703377        704090237.53280294        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        3.3315053653812203        0.0000000000000000       0.17675748084405807        534902632.02562380        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        3.5288637888166194        0.0000000000000000       0.16883514886106965        525599834.84411353        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        3.7156991901095164        0.0000000000000000        9.4575774129347673E-002   435656743.17825443        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        3.8866607290186712        0.0000000000000000       0.11533294130955572        465332128.97542906        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4110   489201.00000000000        4.4581063475640601        0.0000000000000000        5.2026445080588027E-002   358117580.98033118        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000       0.72205527391422297        0.0000000000000000       0.14206071708579793        352638561.46882504        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000       0.83279766985657422        0.0000000000000000       0.11754613507411081        336418879.40720963        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        1.1587860605646354        0.0000000000000000       0.11787949327766703        356477314.45406097        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        1.3066501476829842        0.0000000000000000       0.10164528091530829        341953389.84540272        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        1.4545504570766057        0.0000000000000000        1.1489091280620285        780034224.51138377        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        1.7512165173739831        0.0000000000000000        1.1235789738565667        950762958.68034744        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        1.9253089120347064        0.0000000000000000       0.82280496060542985        866516720.43808746        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        2.2721855625226572        0.0000000000000000       0.47291163941183845        729564173.84816802        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        2.4829156402397756        0.0000000000000000       0.68784360330458227        827511300.10309720        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        2.8879797806002503        0.0000000000000000       0.43204999021957335        715688766.24434233        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        3.3294823398425426        0.0000000000000000       0.18674165161618289        544787498.08134437        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        3.5265138587969531        0.0000000000000000       0.17895642939491796        535896656.48545659        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        3.7145976849317868        0.0000000000000000       0.10007331823210912        443937386.48267937        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        3.8852311790158938        0.0000000000000000       0.12154111783549358        473533939.07739282        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        4.0851935949596152        0.0000000000000000        5.2754296704863202E-002   359085180.24508494        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4251   503301.00000000000        4.4574581020821098        0.0000000000000000        5.4872331365053283E-002   364530150.36997247        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000       0.72003729841168329        0.0000000000000000       0.14206071827372041        352638562.45175523        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000       0.83139889430652647        0.0000000000000000       0.11754834268064326        336420985.46199805        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        1.1570797036400604        0.0000000000000000       0.11831982528939762        356920622.13203973        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        1.3053026760609250        0.0000000000000000       0.10289360245610965        343347481.02615899        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        1.4394590070283659        0.0000000000000000        1.1569010725099624        781838658.93255198        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        1.7349156469790366        0.0000000000000000        1.1517602117900458        958645424.11086905        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        1.9135719559306736        0.0000000000000000       0.85112991093098533        876346467.71401834        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        2.2663331428280853        0.0000000000000000       0.49957148095952641        743020374.42952383        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        2.4732037878068316        0.0000000000000000       0.71981652878369862        840136666.37227976        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        2.8827413150336287        0.0000000000000000       0.45387755246163797        727541039.75341535        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        3.3272750385303000        0.0000000000000000       0.19739112028414502        554950063.22007394        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        3.5239399785978787        0.0000000000000000       0.18978948691389255        546496074.02893817        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        3.7133916619131124        0.0000000000000000       0.10595862404008535        452472545.21268892        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        3.8836767965768466        0.0000000000000000       0.12817160491219276        481990832.98120809        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        4.0844516200384859        0.0000000000000000        5.6504185535436943E-002   367396735.08864897        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4397   517901.00000000000        4.4567518433006050        0.0000000000000000        5.7918532709188349E-002   371152939.95636678        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000       0.71798467514030739        9.5644582761049239E-013  0.14206071891019989        352638562.97761458        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000       0.82995439596588660        0.0000000000000000       0.11754986999651723        336422442.50467622        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
        4548   533001.00000000000        1.1553102706220633        0.0000000000000000       0.11871319288001161        357315719.73671925        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
